Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),DownloadYear,Date,Precip_Last_Day,Mean_Temp_Last_Day,Precip_3day_sum,Total_Rain_3day_sum,Total_Snow_3day_sum,Precip_7day_sum,Total_Rain_7day_sum,Total_Snow_7day_sum,Day_of_Year,Month_of_Year,Day_of_Year_sin,Day_of_Year_cos,Month_of_Year_sin,Month_of_Year_cos,Next_Day_Precip,Flood_Event_Imminent
-79.4,43.67,TORONTO CITY,6158355,2019-09-12,2019,9,12,19.4,13.6,16.5,1.5,0.0,0.0,0.0,0.5,0.0,2019,2019-09-12,0.3,23.0,14.200000000000001,0.0,0.0,14.700000000000008,0.0,0.0,255,9,-0.9474042892438846,-0.32003923622313857,-1.0,-1.8369701987210297e-16,4.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-13,2019,9,13,21.4,15.3,18.3,0.0,0.3,0.0,0.0,4.8,0.0,2019,2019-09-13,0.5,16.5,14.700000000000001,0.0,0.0,15.200000000000008,0.0,0.0,256,9,-0.9527692922168512,-0.30369503751065885,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-14,2019,9,14,22.7,15.7,19.2,0.0,1.2,0.0,0.0,0.0,0.0,2019,2019-09-14,4.8,18.3,5.6,0.0,0.0,19.500000000000007,0.0,0.0,257,9,-0.957852355427667,-0.28726097055059635,-1.0,-1.8369701987210297e-16,2.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-15,2019,9,15,18.4,13.5,16.0,2.0,0.0,0.0,0.0,2.9,0.0,2019,2019-09-15,0.0,19.2,5.3,0.0,0.0,19.500000000000007,0.0,0.0,258,9,-0.9626519747161488,-0.27074189844776425,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-16,2019,9,16,18.1,13.6,15.9,2.1,0.0,0.0,0.0,0.0,0.0,2019,2019-09-16,2.9,16.0,7.699999999999999,0.0,0.0,22.400000000000006,0.0,0.0,259,9,-0.9671667297977314,-0.25414270946136225,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-17,2019,9,17,22.8,12.5,17.7,0.3,0.0,0.0,0.0,0.0,0.0,2019,2019-09-17,0.0,15.9,2.9,0.0,0.0,22.400000000000006,0.0,0.0,260,9,-0.9713952846837501,-0.23746831555846848,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-18,2019,9,18,22.5,13.8,18.2,0.0,0.2,0.0,0.0,0.0,0.0,2019,2019-09-18,0.0,17.7,2.9,0.0,0.0,8.500000000000007,0.0,0.0,261,9,-0.9753363880767838,-0.22072365096050225,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-19,2019,9,19,22.9,15.1,19.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,2019-09-19,0.0,18.2,0.0,0.0,0.0,8.200000000000006,0.0,0.0,262,9,-0.978988873740932,-0.20391367068311475,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-20,2019,9,20,24.3,14.2,19.3,0.0,1.3,0.0,0.0,0.0,0.0,2019,2019-09-20,0.0,19.0,0.0,0.0,0.0,7.700000000000006,0.0,0.0,263,9,-0.9823516608469237,-0.1870433490699166,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-21,2019,9,21,27.0,17.4,22.2,0.0,4.2,0.0,0.0,0.0,0.0,2019,2019-09-21,0.0,19.3,0.0,0.0,0.0,2.900000000000007,0.0,0.0,264,9,-0.9854237542919523,-0.17011767832049055,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-22,2019,9,22,29.9,20.0,24.9,0.0,6.9,0.0,0.0,0.0,0.0,2019,2019-09-22,0.0,22.2,0.0,0.0,0.0,2.900000000000007,0.0,0.0,265,9,-0.9882042449941422,-0.15314166701312007,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-23,2019,9,23,25.2,15.9,20.6,0.0,2.6,0.0,0.0,0.0,0.0,2019,2019-09-23,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,266,9,-0.9906923101615609,-0.13612033862266704,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-24,2019,9,24,22.2,14.3,18.3,0.0,0.3,0.0,0.0,0.0,0.0,2019,2019-09-24,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,267,9,-0.9928872135356961,-0.11905873003404988,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-25,2019,9,25,25.0,14.1,19.5,0.0,1.5,0.0,0.0,0.0,0.0,2019,2019-09-25,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,268,9,-0.9947883056093269,-0.10196189005174576,-1.0,-1.8369701987210297e-16,3.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-26,2019,9,26,22.1,11.9,17.0,1.0,0.0,0.0,0.0,3.2,0.0,2019,2019-09-26,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,269,9,-0.9963950238187231,-0.08483487790576538,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-27,2019,9,27,22.0,10.9,16.4,1.6,0.0,0.0,0.0,0.0,0.0,2019,2019-09-27,3.2,17.0,3.2,0.0,0.0,3.2000000000000073,0.0,0.0,270,9,-0.9977068927101169,-0.06768276175455162,-1.0,-1.8369701987210297e-16,4.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-28,2019,9,28,20.7,13.1,16.9,1.1,0.0,0.0,0.0,4.3,0.0,2019,2019-09-28,0.0,16.4,3.2,0.0,0.0,3.2000000000000073,0.0,0.0,271,9,-0.9987235240803973,-0.05051061718522288,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-29,2019,9,29,14.6,10.4,12.5,5.5,0.0,0.0,0.0,0.0,0.0,2019,2019-09-29,4.3,16.9,7.5,0.0,0.0,7.500000000000007,0.0,0.0,272,9,-0.9994446170919861,-0.033323525711631344,-1.0,-1.8369701987210297e-16,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-09-30,2019,9,30,16.9,12.4,14.6,3.4,0.0,0.0,0.0,0.0,0.0,2019,2019-09-30,0.0,12.5,4.3,0.0,0.0,7.500000000000007,0.0,0.0,273,9,-0.9998699583618593,-0.016126573270657762,-1.0,-1.8369701987210297e-16,9.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-01,2019,10,1,29.6,15.3,22.5,0.0,4.5,0.0,0.0,9.0,0.0,2019,2019-10-01,0.0,14.6,4.3,0.0,0.0,7.500000000000007,0.0,0.0,274,10,-0.9999994220246924,0.001075151282798226,-0.8660254037844385,0.5,9.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-02,2019,10,2,19.6,10.1,14.9,3.1,0.0,0.0,0.0,9.3,0.0,2019,2019-10-02,9.0,22.5,9.0,0.0,0.0,16.500000000000007,0.0,0.0,275,10,-0.9998329697701053,0.018276557681691223,-0.8660254037844385,0.5,2.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-03,2019,10,3,12.5,9.1,10.8,7.2,0.0,0.0,0.0,2.3,0.0,2019,2019-10-03,9.3,14.9,18.3,0.0,0.0,25.800000000000008,0.0,0.0,276,10,-0.9993706508539971,0.035472555753125565,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-04,2019,10,4,12.4,6.9,9.6,8.4,0.0,0.0,0.0,0.0,0.0,2019,2019-10-04,2.3,10.8,20.6,0.0,0.0,24.90000000000001,0.0,0.0,277,10,-0.9986126020839735,0.052658056924614005,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-05,2019,10,5,14.5,7.2,10.8,7.2,0.0,0.0,0.0,0.0,0.0,2019,2019-10-05,0.0,9.6,11.600000000000001,0.0,0.0,24.90000000000001,0.0,0.0,278,10,-0.9975590477788613,0.0698279757298709,-0.8660254037844385,0.5,1.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-06,2019,10,6,20.3,13.7,17.0,1.0,0.0,0.0,0.0,1.0,0.0,2019,2019-10-06,0.0,10.8,2.3,0.0,0.0,20.60000000000001,0.0,0.0,279,10,-0.9962102997023297,0.08697723131368611,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-07,2019,10,7,18.3,9.4,13.9,4.1,0.0,0.0,0.0,0.0,0.0,2019,2019-10-07,1.0,17.0,1.0,0.0,0.0,21.60000000000001,0.0,0.0,280,10,-0.9945667569706336,0.10410074893542562,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-08,2019,10,8,17.5,8.6,13.0,5.0,0.0,0.0,0.0,0.0,0.0,2019,2019-10-08,0.0,13.9,1.0,0.0,0.0,21.60000000000001,0.0,0.0,281,10,-0.9926289059345094,0.12119346147073601,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-09,2019,10,9,17.0,9.3,13.1,4.9,0.0,0.0,0.0,0.0,0.0,2019,2019-10-09,0.0,13.0,1.0,0.0,0.0,12.600000000000009,0.0,0.0,282,10,-0.9903973200352557,0.1382503109109819,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-10,2019,10,10,16.3,10.6,13.4,4.6,0.0,0.0,0.0,0.0,0.0,2019,2019-10-10,0.0,13.1,0.0,0.0,0.0,3.300000000000007,0.0,0.0,283,10,-0.9878726596350428,0.15526624985999563,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-11,2019,10,11,18.0,13.3,15.7,2.3,0.0,0.0,0.0,0.0,0.0,2019,2019-10-11,0.0,13.4,0.0,0.0,0.0,1.000000000000007,0.0,0.0,284,10,-0.9850556718215013,0.172236243027682,-0.8660254037844385,0.5,3.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-12,2019,10,12,15.5,6.0,10.8,7.2,0.0,0.0,0.0,3.3,0.0,2019,2019-10-12,0.0,15.7,0.0,0.0,0.0,1.000000000000007,0.0,0.0,285,10,-0.9819471901866461,0.18915526872004096,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-13,2019,10,13,16.6,5.8,11.2,6.8,0.0,0.0,0.0,0.0,0.0,2019,2019-10-13,3.3,10.8,3.3,0.0,0.0,4.300000000000007,0.0,0.0,286,10,-0.9785481345802032,0.20601832032517084,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-14,2019,10,14,12.9,7.8,10.4,7.6,0.0,0.0,0.0,0.0,0.0,2019,2019-10-14,0.0,11.2,3.3,0.0,0.0,3.300000000000007,0.0,0.0,287,10,-0.9748595108374126,0.2228204077947996,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-15,2019,10,15,14.5,4.9,9.7,8.3,0.0,0.0,0.0,0.0,0.0,2019,2019-10-15,0.0,10.4,3.3,0.0,0.0,3.300000000000007,0.0,0.0,288,10,-0.9708824104813837,0.2395565591209271,-0.8660254037844385,0.5,20.7,1
-79.4,43.67,TORONTO CITY,6158355,2019-10-16,2019,10,16,13.7,8.5,11.1,6.9,0.0,0.0,0.0,20.7,0.0,2019,2019-10-16,0.0,9.7,0.0,0.0,0.0,3.300000000000007,0.0,0.0,289,10,-0.9666180104000973,0.25622182180711633,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-17,2019,10,17,9.2,7.6,8.4,9.6,0.0,0.0,0.0,0.0,0.0,2019,2019-10-17,20.7,11.1,20.7,0.0,0.0,24.000000000000007,0.0,0.0,290,10,-0.9620675724981455,0.2728112643340192,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-18,2019,10,18,10.9,4.4,7.7,10.3,0.0,0.0,0.0,0.0,0.0,2019,2019-10-18,0.0,8.4,20.7,0.0,0.0,24.000000000000007,0.0,0.0,291,10,-0.957232443323312,0.2893199776186953,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-19,2019,10,19,12.1,3.5,7.8,10.2,0.0,0.0,0.0,0.0,0.0,2019,2019-10-19,0.0,7.7,20.7,0.0,0.0,24.000000000000007,0.0,0.0,292,10,-0.9521140536681103,0.30574307646728316,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-20,2019,10,20,15.8,7.9,11.8,6.2,0.0,0.0,0.0,0.0,0.0,2019,2019-10-20,0.0,7.8,0.0,0.0,0.0,20.700000000000006,0.0,0.0,293,10,-0.9467139181463863,0.32207570102061045,-0.8660254037844385,0.5,0.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-21,2019,10,21,14.7,9.2,11.9,6.1,0.0,0.0,0.0,0.3,0.0,2019,2019-10-21,0.0,11.8,0.0,0.0,0.0,20.700000000000006,0.0,0.0,294,10,-0.9410336347451197,0.33831301819230764,-0.8660254037844385,0.5,9.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-22,2019,10,22,15.9,10.5,13.2,4.8,0.0,0.0,0.0,9.2,0.0,2019,2019-10-22,0.3,11.9,0.3,0.0,0.0,21.000000000000007,0.0,0.0,295,10,-0.9350748843515574,0.35445022309898694,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-23,2019,10,23,14.0,8.4,11.2,6.8,0.0,0.0,0.0,0.0,0.0,2019,2019-10-23,9.2,13.2,9.5,0.0,0.0,30.200000000000006,0.0,0.0,296,10,-0.9288394302558068,0.37048254048209633,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-24,2019,10,24,14.6,7.0,10.8,7.2,0.0,0.0,0.0,0.0,0.0,2019,2019-10-24,0.0,11.2,9.5,0.0,0.0,9.500000000000007,0.0,0.0,297,10,-0.9223291176290545,0.3864052261209854,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-25,2019,10,25,11.5,6.7,9.1,8.9,0.0,0.0,0.0,0.0,0.0,2019,2019-10-25,0.0,10.8,9.2,0.0,0.0,9.500000000000007,0.0,0.0,298,10,-0.9155458729775465,0.4022135682368037,-0.8660254037844385,0.5,12.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-10-26,2019,10,26,11.0,3.4,7.2,10.8,0.0,0.0,0.0,12.0,0.0,2019,2019-10-26,0.0,9.1,0.0,0.0,0.0,9.500000000000007,0.0,0.0,299,10,-0.9084917035725081,0.41790288888678667,-0.8660254037844385,0.5,32.9,1
-79.4,43.67,TORONTO CITY,6158355,2019-10-27,2019,10,27,14.1,9.4,11.7,6.3,0.0,0.0,0.0,32.9,0.0,2019,2019-10-27,12.0,7.2,12.0,0.0,0.0,21.500000000000007,0.0,0.0,300,10,-0.9011686968561567,0.4334685453485363,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-28,2019,10,28,16.2,7.2,11.7,6.3,0.0,0.0,0.0,0.0,0.0,2019,2019-10-28,32.9,11.7,44.9,0.0,0.0,54.400000000000006,0.0,0.0,301,10,-0.8935790198239951,0.4489059314938798,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-10-29,2019,10,29,16.0,9.2,12.6,5.4,0.0,0.0,0.0,0.0,0.0,2019,2019-10-29,0.0,11.7,44.9,0.0,0.0,54.10000000000001,0.0,0.0,302,10,-0.8857249183835636,0.4642104791518923,-0.8660254037844385,0.5,17.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-10-30,2019,10,30,10.7,7.2,8.9,9.1,0.0,0.0,0.0,17.1,0.0,2019,2019-10-30,0.0,12.6,32.9,0.0,0.0,44.900000000000006,0.0,0.0,303,10,-0.8776087166898391,0.4793776594606945,-0.8660254037844385,0.5,24.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-10-31,2019,10,31,12.9,5.5,9.2,8.8,0.0,0.0,0.0,24.1,0.0,2019,2019-10-31,17.1,8.9,17.1,0.0,0.0,62.00000000000001,0.0,0.0,304,10,-0.8692328164574791,0.4944029842076181,-0.8660254037844385,0.5,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-01,2019,11,1,5.6,3.1,4.4,13.6,0.0,0.0,0.0,0.0,0.0,2019,2019-11-01,24.1,9.2,41.2,0.0,0.0,86.10000000000001,0.0,0.0,305,11,-0.860599696250118,0.5092820071573355,-0.5000000000000003,0.8660254037844383,0.7,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-02,2019,11,2,7.8,2.7,5.2,12.8,0.0,0.0,0.0,0.7,0.0,2019,2019-11-02,0.0,4.4,41.2,0.0,0.0,86.10000000000001,0.0,0.0,306,11,-0.8517119107469189,0.5240103253675755,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-03,2019,11,3,6.8,2.4,4.6,13.4,0.0,0.0,0.0,0.0,0.0,2019,2019-11-03,0.7,5.2,24.8,0.0,0.0,74.80000000000001,0.0,0.0,307,11,-0.8425720899866032,0.538583580492023,-0.5000000000000003,0.8660254037844383,0.4,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-04,2019,11,4,11.3,4.5,7.9,10.1,0.0,0.0,0.0,0.4,0.0,2019,2019-11-04,0.0,4.6,0.7,0.0,0.0,41.90000000000001,0.0,0.0,308,11,-0.8331829385891785,0.552997460070027,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-05,2019,11,5,10.3,3.1,6.7,11.3,0.0,0.0,0.0,0.0,0.0,2019,2019-11-05,0.4,7.9,1.1,0.0,0.0,42.30000000000001,0.0,0.0,309,11,-0.8235472349556008,0.5672476988027227,-0.5000000000000003,0.8660254037844383,0.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-06,2019,11,6,4.9,-0.4,2.2,15.8,0.0,0.0,0.0,0.5,0.0,2019,2019-11-06,0.0,6.7,0.4,0.0,0.0,42.30000000000001,0.0,0.0,310,11,-0.8136678304455992,0.5813300798152041,-0.5000000000000003,0.8660254037844383,4.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-07,2019,11,7,2.9,-2.3,0.3,17.7,0.0,0.0,0.0,4.3,0.0,2019,2019-11-07,0.5,2.2,0.9,0.0,0.0,25.70000000000001,0.0,0.0,311,11,-0.8035476485339117,0.5952404359043673,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-08,2019,11,8,0.4,-4.5,-2.1,20.1,0.0,0.0,0.0,0.0,0.0,2019,2019-11-08,4.3,0.3,4.8,0.0,0.0,5.900000000000007,0.0,0.0,312,11,-0.7931896839451844,0.6089746507720485,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-09,2019,11,9,4.4,-2.5,1.0,17.0,0.0,0.0,0.0,0.0,0.0,2019,2019-11-09,0.0,-2.1,4.8,0.0,0.0,5.900000000000007,0.0,0.0,313,11,-0.7825970017677835,0.6225286602431056,-0.5000000000000003,0.8660254037844383,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-10,2019,11,10,7.7,-0.3,3.7,14.3,0.0,0.0,0.0,0.2,1.0,2019,2019-11-10,0.0,1.0,4.3,0.0,0.0,5.200000000000006,0.0,0.0,314,11,-0.7717727365467838,0.6358984534680744,-0.5000000000000003,0.8660254037844383,14.1,1
-79.4,43.67,TORONTO CITY,6158355,2019-11-11,2019,11,11,0.1,-6.1,-3.0,21.0,0.0,0.0,0.0,14.1,0.0,2019,2019-11-11,0.2,3.7,0.2,0.0,0.0,5.400000000000007,0.0,0.0,315,11,-0.7607200913564105,0.6490800741100397,-0.5000000000000003,0.8660254037844383,0.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-12,2019,11,12,-4.3,-8.7,-6.5,24.5,0.0,0.0,0.0,0.2,15.0,2019,2019-11-12,14.1,-3.0,14.299999999999999,0.0,0.0,19.10000000000001,0.0,0.0,316,11,-0.7494423368521954,0.6620696215153815,-0.5000000000000003,0.8660254037844383,1.2,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-13,2019,11,13,0.1,-11.3,-5.6,23.6,0.0,0.0,0.0,1.2,11.0,2019,2019-11-13,0.2,-6.5,14.499999999999998,0.0,0.0,19.300000000000008,0.0,0.0,317,11,-0.7379428103031387,0.6748632518680403,-0.5000000000000003,0.8660254037844383,0.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-14,2019,11,14,1.7,-1.5,0.1,17.9,0.0,0.0,0.0,0.8,9.0,2019,2019-11-14,1.2,-5.6,15.5,0.0,0.0,20.000000000000007,0.0,0.0,318,11,-0.7262249146041544,0.6874571793269664,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-15,2019,11,15,4.0,-5.4,-0.7,18.7,0.0,0.0,0.0,0.0,7.0,2019,2019-11-15,0.8,0.1,2.2,0.0,0.0,16.500000000000007,0.0,0.0,319,11,-0.7142921172691034,0.699847677146407,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-16,2019,11,16,-2.1,-8.5,-5.3,23.3,0.0,0.0,0.0,0.0,4.0,2019,2019-11-16,0.0,-0.7,1.9999999999999998,0.0,0.0,16.500000000000007,0.0,0.0,320,11,-0.7021479494046979,0.7120310787787131,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-17,2019,11,17,4.0,-4.8,-0.4,18.4,0.0,0.0,0.0,0.0,4.0,2019,2019-11-17,0.0,-5.3,0.8,0.0,0.0,16.500000000000007,0.0,0.0,321,11,-0.6897960046655887,0.7240037789593305,-0.5000000000000003,0.8660254037844383,5.8,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-18,2019,11,18,3.9,2.3,3.1,14.9,0.0,0.0,0.0,5.8,3.0,2019,2019-11-18,0.0,-0.4,0.0,0.0,0.0,16.300000000000008,0.0,0.0,322,11,-0.6772399381909491,0.7357622347736527,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-19,2019,11,19,4.3,1.7,3.0,15.0,0.0,0.0,0.0,0.0,1.0,2019,2019-11-19,5.8,3.1,5.8,0.0,0.0,8.000000000000007,0.0,0.0,323,11,-0.6644834655228551,0.7473029667054297,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-20,2019,11,20,8.4,1.9,5.1,12.9,0.0,0.0,0.0,0.0,0.0,2019,2019-11-20,0.0,3.0,5.8,0.0,0.0,7.800000000000007,0.0,0.0,324,11,-0.6515303615068021,0.7586225596664101,-0.5000000000000003,0.8660254037844383,4.3,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-21,2019,11,21,11.3,0.8,6.0,12.0,0.0,0.0,0.0,4.3,1.0,2019,2019-11-21,0.0,5.1,5.8,0.0,0.0,6.600000000000007,0.0,0.0,325,11,-0.6383844591746642,0.7697176640069211,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-22,2019,11,22,11.3,-0.4,5.5,12.5,0.0,0.0,0.0,0.0,0.0,2019,2019-11-22,4.3,6.0,4.3,0.0,0.0,10.100000000000007,0.0,0.0,326,11,-0.6250496486104375,0.7805849965070867,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-23,2019,11,23,5.6,-1.0,2.3,15.7,0.0,0.0,0.0,0.0,0.0,2019,2019-11-23,0.0,5.5,4.3,0.0,0.0,10.100000000000007,0.0,0.0,327,11,-0.6115298757991052,0.7912213413483808,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-24,2019,11,24,6.8,-0.9,2.9,15.1,0.0,0.0,0.0,0.0,0.0,2019,2019-11-24,0.0,2.3,4.3,0.0,0.0,10.100000000000007,0.0,0.0,328,11,-0.597829141458955,0.8016235510652421,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-25,2019,11,25,7.8,2.4,5.1,12.9,0.0,0.0,0.0,0.0,0.0,2019,2019-11-25,0.0,2.9,0.0,0.0,0.0,10.100000000000007,0.0,0.0,329,11,-0.5839514998576997,0.8117885474764613,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-26,2019,11,26,11.3,4.7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,2019,2019-11-26,0.0,5.1,0.0,0.0,0.0,4.300000000000007,0.0,0.0,330,11,-0.5699010576127623,0.821713322596059,-0.5000000000000003,0.8660254037844383,5.7,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-27,2019,11,27,10.4,5.5,7.9,10.1,0.0,0.0,0.0,5.7,0.0,2019,2019-11-27,0.0,8.0,0.0,0.0,0.0,4.300000000000007,0.0,0.0,331,11,-0.5556819724760489,0.8313949395234058,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-28,2019,11,28,6.6,-2.1,2.2,15.8,0.0,0.0,0.0,0.0,0.0,2019,2019-11-28,5.7,7.9,5.7,0.0,0.0,10.000000000000007,0.0,0.0,332,11,-0.5412984521036172,0.8408305333122887,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-29,2019,11,29,-0.2,-2.3,-1.2,19.2,0.0,0.0,0.0,0.0,0.0,2019,2019-11-29,0.0,2.2,5.7,0.0,0.0,5.700000000000007,0.0,0.0,333,11,-0.5267547528105541,0.8500173118187017,-0.5000000000000003,0.8660254037844383,0.0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-30,2019,11,30,-0.5,-3.1,-1.8,19.8,0.0,0.0,0.0,0.0,0.0,2019,2019-11-30,0.0,-1.2,5.7,0.0,0.0,5.700000000000007,0.0,0.0,334,11,-0.5120551783114645,0.8589525565270844,-0.5000000000000003,0.8660254037844383,13.0,1
-79.4,43.67,TORONTO CITY,6158355,2019-12-01,2019,12,1,-0.2,-3.2,-1.7,19.7,0.0,0.0,0.0,13.0,0.0,2019,2019-12-01,0.0,-1.8,0.0,0.0,0.0,5.700000000000007,0.0,0.0,335,12,-0.49720407844693776,0.8676336233547725,-2.4492935982947064e-16,1.0,5.9,0
-79.4,43.67,TORONTO CITY,6158355,2019-12-02,2019,12,2,-0.1,-3.6,-1.9,19.9,0.0,0.0,0.0,5.9,9.0,2019,2019-12-02,13.0,-1.7,13.0,0.0,0.0,18.700000000000006,0.0,0.0,336,12,-0.48220584789635257,0.876057943434428,-2.4492935982947064e-16,1.0,0.5,0
-79.4,43.67,TORONTO CITY,6158355,2019-12-03,2019,12,3,1.8,-6.6,-2.4,20.4,0.0,0.0,0.0,0.5,8.0,2019,2019-12-03,5.9,-1.9,18.9,0.0,0.0,24.60000000000001,0.0,0.0,337,12,-0.4670649248774303,0.8842230238742034,-2.4492935982947064e-16,1.0,0.4,0
